,Economy (GDP per Capita),Generosity,Country,Happiness Rank,Health (Life Expectancy),year,Happiness Score,Trust (Government Corruption),Freedom,Continent
149,0.343242675,0.235704988,Rwanda,150,0.572383285,2020,3.312299967,0.485542476,0.604087889,Africa
150,0.368745893239975,0.25275602936744695,Rwanda,151,0.326424807310104,2017,3.47099995613098,0.455220013856888,0.5818438529968261,Africa
150,0.332,0.2,Rwanda,151,0.4,2018,3.408,0.444,0.636,Africa
151,0.359,0.217,Rwanda,152,0.614,2019,3.3339999999999996,0.41100000000000003,0.555,Africa
26,1.334328532,0.087440684,Saudi Arabia,27,0.759818137,2020,6.406499863,0.163322315,0.548477471,Asia
33,1.48953,0.15457,Saudi Arabia,34,0.59267,2016,6.379,0.30008,0.37904,Asia
32,1.379,0.098,Saudi Arabia,33,0.633,2018,6.371,0.127,0.509,Asia
27,1.403,0.08,Saudi Arabia,28,0.795,2019,6.375,0.132,0.439,Asia
34,1.39541,0.13706,Saudi Arabia,35,0.72025,2015,6.4110000000000005,0.32524000000000003,0.31048000000000003,Asia
36,1.53062355518341,0.147616013884544,Saudi Arabia,37,0.590148329734802,2017,6.343999862670901,0.27343225479126004,0.449750572443008,Asia
127,0.44314,0.19103,Senegal,128,0.40457,2016,4.218999999999999,0.11681,0.31056,Africa
108,0.429,0.138,Senegal,109,0.433,2018,4.631,0.08199999999999999,0.406,Africa
110,0.45,0.153,Senegal,111,0.5710000000000001,2019,4.681,0.07200000000000001,0.292,Africa
100,0.5040618179999999,0.164397135,Senegal,101,0.518391907,2020,4.980800152,0.081865937,0.352400899,Africa
114,0.479309022426605,0.183468893170357,Senegal,115,0.409362852573395,2017,4.53499984741211,0.11546044796705199,0.37792226672172496,Africa
141,0.36498,0.20843000000000003,Senegal,142,0.4354,2015,3.904,0.10712999999999999,0.36772,Africa
72,1.06931757926941,0.22012588381767298,Serbia,73,0.65078467130661,2017,5.39499998092651,0.0409037806093693,0.20871552824974102,Europe
69,1.004,0.13699999999999998,Serbia,70,0.8540000000000001,2019,5.603,0.039,0.282,Europe
85,1.03437,0.20736999999999997,Serbia,86,0.6458,2016,5.1770000000000005,0.04339,0.15718,Europe
86,0.92053,0.19230999999999998,Serbia,87,0.74836,2015,5.122999999999999,0.02617,0.20107,Europe
77,0.975,0.134,Serbia,78,0.685,2018,5.398,0.043,0.28800000000000003,Europe
63,0.9881818290000001,0.15028289,Serbia,64,0.828403294,2020,5.77820015,0.059447147,0.395428419,Europe
128,0.268,0.252,Sierra Leone,129,0.242,2019,4.374,0.045,0.309,Africa
138,0.24056038300000002,0.257647008,Sierra Leone,139,0.20395396600000001,2020,3.926399946,0.047940935999999996,0.38202768600000003,Africa
122,0.33024000000000003,0.21488000000000002,Sierra Leone,123,0.0,2015,4.507,0.08786000000000001,0.4084,Africa
112,0.256,0.23800000000000002,Sierra Leone,113,0.0,2018,4.571000000000001,0.053,0.355,Africa
110,0.36485,0.23897,Sierra Leone,111,0.0,2016,4.635,0.08196,0.30685,Africa
105,0.36842092871666,0.293040901422501,Sierra Leone,106,0.005564753897488121,2017,4.70900011062622,0.0710951760411263,0.318697690963745,Africa
21,1.64555,0.32706,Singapore,22,0.94719,2016,6.739,0.46986999999999995,0.4877,Asia
30,1.519580126,0.21877090600000001,Singapore,31,1.137814283,2020,6.377099991000001,0.533162236,0.635317206,Asia
33,1.5290000000000001,0.261,Singapore,34,1.008,2018,6.343,0.457,0.631,Asia
25,1.69227766990662,0.345965981483459,Singapore,26,0.9494923949241642,2017,6.57200002670288,0.46430778503417997,0.549840569496155,Asia
23,1.52186,0.31105,Singapore,24,1.02525,2015,6.797999999999999,0.4921,0.54252,Asia
33,1.5719999999999998,0.271,Singapore,34,1.141,2019,6.2620000000000005,0.45299999999999996,0.556,Asia
44,1.1689100000000001,0.16893,Slovakia,45,0.7890199999999999,2015,5.995,0.03431,0.31751,Europe
39,1.32539355754852,0.136544480919838,Slovakia,40,0.712732911109924,2017,6.09800004959106,0.0242108516395092,0.295817464590073,Europe
37,1.246,0.121,Slovakia,38,0.8809999999999999,2019,6.1979999999999995,0.013999999999999999,0.33399999999999996,Europe
38,1.21,0.11800000000000001,Slovakia,39,0.7759999999999999,2018,6.172999999999999,0.013999999999999999,0.354,Europe
36,1.194837689,0.11672977400000001,Slovakia,37,0.853465259,2020,6.280600071,0.011291441000000001,0.423542529,Europe
44,1.27973,0.13837,Slovakia,45,0.70367,2016,6.077999999999999,0.02947,0.23390999999999998,Europe
43,1.258,0.14400000000000002,Slovenia,44,0.953,2019,6.117999999999999,0.057,0.564,Europe
62,1.2994700000000001,0.25738,Slovenia,63,0.79151,2016,5.768,0.03635,0.53164,Europe
32,1.208652496,0.145701498,Slovenia,33,0.932548046,2020,6.363399982000001,0.076516323,0.646700144,Europe
54,1.18498,0.25328,Slovenia,55,0.8733700000000001,2015,5.848,0.03787,0.60855,Europe
61,1.3412059545516999,0.242649093270302,Slovenia,62,0.7908282279968258,2017,5.75799989700317,0.0451289787888527,0.572575807571411,Europe
50,1.219,0.16,Slovenia,51,0.856,2018,5.9479999999999995,0.051,0.633,Europe
111,0.0,0.243,Somalia,112,0.268,2019,4.668,0.27,0.5589999999999999,Africa
92,0.0226431842893362,0.291631311178207,Somalia,93,0.11398913711309401,2017,5.151000022888179,0.28241032361984303,0.602126955986023,Africa
97,0.0,0.23800000000000002,Somalia,98,0.115,2018,4.982,0.282,0.674,Africa
75,0.0,0.27225,Somalia,76,0.11465999999999998,2016,5.44,0.3118,0.5677800000000001,Africa
96,0.25558000000000003,0.51479,Somaliland Region,97,0.33108000000000004,2016,5.0569999999999995,0.36794,0.3913,Africa
90,0.18847,0.5031800000000001,Somaliland region,91,0.43873,2015,5.0569999999999995,0.39928,0.46581999999999996,Africa
112,0.9204899999999999,0.11972999999999999,South Africa,113,0.27688,2015,4.6419999999999995,0.08884,0.33207,Africa
108,0.9021404390000001,0.12640684800000002,South Africa,109,0.407034069,2020,4.814099789,0.05950214,0.43478182,Africa
115,1.02416,0.13656,South Africa,116,0.18611,2016,4.459,0.08415,0.42483000000000004,Africa
105,0.96,0.13,South Africa,106,0.469,2019,4.7219999999999995,0.055,0.389,Africa
100,1.05469870567322,0.13936237990856198,South Africa,101,0.18708007037639604,2017,4.8289999961853,0.0725094974040985,0.479246735572815,Africa
104,0.94,0.10300000000000001,South Africa,105,0.33,2018,4.724,0.055999999999999994,0.516,Africa
54,1.40167844295502,0.206674367189407,South Korea,55,0.900214076042175,2017,5.837999820709231,0.0632826685905457,0.257921665906906,Asia
57,1.35948,0.18824000000000002,South Korea,57,0.88645,2016,5.835,0.07716,0.25168,Asia
60,1.245300651,0.17030386600000003,South Korea,61,1.0225425959999999,2020,5.872399807000001,0.09459628199999999,0.25935635,Asia
46,1.24461,0.18557,South Korea,47,0.9653799999999999,2015,5.984,0.07857,0.33208000000000004,Asia
56,1.266,0.175,South Korea,57,0.955,2018,5.875,0.051,0.244,Asia
53,1.301,0.175,South Korea,54,1.036,2019,5.895,0.055999999999999994,0.159,Asia
153,0.337,0.22399999999999998,South Sudan,154,0.177,2018,3.2539999999999996,0.106,0.11199999999999999,Africa
155,0.306,0.20199999999999999,South Sudan,156,0.295,2019,2.853,0.091,0.01,Africa
151,0.289082974,0.209934607,South Sudan,152,0.208809033,2020,2.8166000839999996,0.111156799,0.065609254,Africa
146,0.39724862575531,0.285670816898346,South Sudan,147,0.163486003875732,2017,3.5910000801086404,0.116793513298035,0.147062435746193,Africa
142,0.39394,0.25899,South Sudan,143,0.15780999999999998,2016,3.832,0.13015,0.19662000000000002,Africa
35,1.251,0.142,Spain,36,0.965,2018,6.31,0.07400000000000001,0.449,Europe
29,1.286,0.153,Spain,30,1.062,2019,6.354,0.079,0.36200000000000004,Europe
36,1.34253,0.17665,Spain,37,0.8789600000000001,2016,6.361000000000001,0.06137000000000001,0.37545,Europe
35,1.23011,0.18227000000000002,Spain,36,0.95562,2015,6.329,0.06398,0.45951000000000003,Europe
33,1.38439786434174,0.190133571624756,Spain,34,0.888960599899292,2017,6.40299987792969,0.0709140971302986,0.408781230449677,Europe
27,1.230535269,0.16530548,Spain,28,1.051343083,2020,6.4008998870000005,0.109579779,0.425983816,Europe
131,0.83524,0.40828000000000003,Sri Lanka,132,0.70806,2015,4.271,0.09179,0.5372600000000001,Asia
129,0.897986948,0.25266614600000004,Sri Lanka,130,0.792036712,2020,4.327000141,0.049444564,0.528632462,Asia
115,0.9179999999999999,0.307,Sri Lanka,116,0.672,2018,4.471,0.05,0.585,Asia
119,1.00985014438629,0.49086356163024897,Sri Lanka,120,0.625130832195282,2017,4.44000005722046,0.0736539661884308,0.561213254928589,Asia
116,0.9731799999999999,0.46978000000000003,Sri Lanka,117,0.62007,2016,4.415,0.07964,0.50817,Asia
129,0.9490000000000001,0.244,Sri Lanka,130,0.831,2019,4.3660000000000005,0.047,0.47,Asia
117,0.52107,0.19062,Sudan,118,0.36878,2015,4.55,0.1466,0.10081,Africa
132,0.63069,0.18077000000000001,Sudan,133,0.29759,2016,4.138999999999999,0.10039,0.0,Africa
129,0.6595166921615601,0.182317450642586,Sudan,130,0.290920823812485,2017,4.138999938964839,0.089847519993782,0.0149958552792668,Africa
136,0.605,0.134,Sudan,137,0.312,2018,4.138999999999999,0.08199999999999999,0.016,Africa
39,1.09686,0.16665,Suriname,40,0.5093300000000001,2016,6.269,0.12692,0.5223399999999999,South America
39,0.99534,0.16990999999999998,Suriname,40,0.6082,2015,6.269,0.13633,0.5965699999999999,South America
134,0.8109999999999999,0.07400000000000001,Swaziland,135,0.0,2019,4.212,0.135,0.313,Africa
100,0.71206,0.18259,Swaziland,101,0.07566,2015,4.867,0.0306,0.30658,Africa
131,0.827539742,0.067264833,Swaziland,132,0.215585828,2020,4.3081002239999995,0.14676587300000002,0.299935788,Africa
9,1.45181,0.38254,Sweden,10,0.83121,2016,7.291,0.40867,0.58218,Europe
6,1.322235227,0.272827893,Sweden,7,0.9864704609999999,2020,7.353499889,0.442066371,0.6502977010000001,Europe
8,1.49438726902008,0.38539925217628496,Sweden,9,0.830875158309937,2017,7.28399991989136,0.384398728609085,0.612924098968506,Europe
8,1.355,0.285,Sweden,9,0.9129999999999999,2018,7.314,0.38299999999999995,0.659,Europe
7,1.33171,0.36262,Sweden,8,0.9108700000000001,2015,7.364,0.43843999999999994,0.6598,Europe
6,1.3869999999999998,0.267,Sweden,7,1.0090000000000001,2019,7.343,0.373,0.574,Europe
1,1.5273299999999999,0.28083,Switzerland,2,0.86303,2016,7.5089999999999995,0.41203,0.58557,Europe
5,1.452,0.263,Switzerland,6,1.052,2019,7.48,0.34299999999999997,0.5720000000000001,Europe
0,1.3965100000000001,0.29678000000000004,Switzerland,1,0.9414299999999999,2015,7.587000000000001,0.41978000000000004,0.66557,Europe
4,1.42,0.256,Switzerland,5,0.927,2018,7.487,0.35700000000000004,0.66,Europe
2,1.39077425,0.269055754,Switzerland,3,1.040533185,2020,7.559899807000001,0.407945901,0.62895447,Europe
3,1.5649795532226598,0.29054927825927696,Switzerland,4,0.858131289482117,2017,7.49399995803833,0.36700728535652205,0.620070576667786,Europe
151,0.777153134346008,0.49366372823715204,Syria,152,0.5005333423614501,2017,3.46199989318848,0.15134713053703303,0.0815394446253777,Asia
148,0.619,0.331,Syria,149,0.44,2019,3.4619999999999997,0.141,0.013000000000000001,Asia
155,0.6632,0.47179,Syria,156,0.7219300000000001,2015,3.0060000000000002,0.18905999999999998,0.15684,Asia
149,0.6890000000000001,0.376,Syria,150,0.539,2018,3.4619999999999997,0.14400000000000002,0.08800000000000001,Asia
155,0.7471899999999999,0.48396999999999996,Syria,156,0.6299399999999999,2016,3.069,0.17232999999999998,0.06912,Asia
37,1.29098,0.25376,Taiwan,38,0.8753,2015,6.297999999999999,0.08129,0.3974,Asia
34,1.39729,0.25495,Taiwan,34,0.79565,2016,6.379,0.0663,0.32377,Asia
25,1.365,0.151,Taiwan,26,0.857,2018,6.441,0.078,0.418,Asia
24,1.368,0.242,Taiwan,25,0.914,2019,6.446000000000001,0.09699999999999999,0.35100000000000003,Asia
32,1.4336265325546298,0.258360475301743,Taiwan Province of China,33,0.793984234333038,2017,6.42199993133545,0.0638292357325554,0.361466586589813,Asia
24,1.3274705409999998,0.150598705,Taiwan Province of China,25,0.8784379959999999,2020,6.45539999,0.131516352,0.44940438899999996,Asia
95,0.524713635444641,0.24899764358997303,Tajikistan,96,0.5292351245880129,2017,5.04099988937378,0.14637714624404902,0.47156670689582797,Asia
73,0.493,0.23,Tajikistan,74,0.718,2019,5.4670000000000005,0.14400000000000002,0.389,Asia
70,0.474874616,0.182417125,Tajikistan,71,0.680594802,2020,5.555699825,0.221779913,0.521141171,Asia
99,0.48835,0.25998000000000004,Tajikistan,100,0.5311899999999999,2016,4.996,0.13509000000000002,0.43408,Asia
87,0.474,0.187,Tajikistan,88,0.598,2018,5.199,0.034,0.292,Asia
105,0.39047,0.22974,Tajikistan,106,0.5737899999999999,2015,4.7860000000000005,0.15072,0.47216,Asia
148,0.47155,0.31472,Tanzania,149,0.35700000000000004,2016,3.6660000000000004,0.05099,0.3176,Africa
152,0.455,0.27,Tanzania,153,0.381,2018,3.303,0.09699999999999999,0.48100000000000004,Africa
152,0.511135876178741,0.354256361722946,Tanzania,153,0.364509284496307,2017,3.34899997711182,0.0660351067781448,0.390017777681351,Africa
152,0.47600000000000003,0.276,Tanzania,153,0.499,2019,3.2310000000000003,0.147,0.41700000000000004,Africa
145,0.2852,0.34376999999999996,Tanzania,146,0.38215,2015,3.781,0.05747000000000001,0.32878,Africa
147,0.457163125,0.27154091,Tanzania,148,0.442677855,2020,3.4762001039999997,0.20388086100000002,0.5093430879999999,Africa
51,1.05,0.359,Thailand,52,0.828,2019,6.007999999999999,0.027999999999999997,0.557,Asia
31,1.12786877155304,0.572123110294342,Thailand,32,0.647239029407501,2017,6.4239997863769505,0.0316127352416515,0.580200731754303,Asia
33,0.9669,0.5763,Thailand,34,0.7385,2015,6.455,0.031869999999999996,0.5566399999999999,Asia
45,1.016,0.364,Thailand,46,0.7070000000000001,2018,6.072,0.028999999999999998,0.637,Asia
32,1.0893,0.58696,Thailand,33,0.64915,2016,6.474,0.02833,0.49553,Asia
53,1.007029295,0.376709014,Thailand,54,0.7938558459999999,2020,5.9987998010000005,0.031837862,0.609449804,Asia
138,0.275,0.177,Togo,139,0.41,2019,4.085,0.085,0.293,Africa
157,0.20868,0.16680999999999999,Togo,158,0.28443,2015,2.839,0.10730999999999999,0.36453,Africa
154,0.28123000000000004,0.17517,Togo,155,0.24811,2016,3.303,0.11587,0.34678000000000003,Africa
134,0.268116266,0.200774252,Togo,135,0.34273117799999997,2020,4.187200069,0.114826456,0.303539038,Africa
149,0.30544471740722695,0.19689615070819896,Togo,150,0.247105568647385,2017,3.4949998855590803,0.0956650152802467,0.38042613863945,Africa
138,0.259,0.158,Togo,139,0.253,2018,3.9989999999999997,0.10099999999999999,0.434,Africa
38,1.2309999999999999,0.185,Trinidad & Tobago,39,0.713,2019,6.192,0.016,0.489,South America
37,1.2229999999999999,0.171,Trinidad & Tobago,38,0.564,2018,6.192,0.019,0.575,South America
42,1.32572,0.31935,Trinidad and Tobago,43,0.52608,2016,6.167999999999999,0.01241,0.48453,South America
41,1.167641521,0.199358255,Trinidad and Tobago,42,0.658828557,2020,6.1918997760000005,0.015078396,0.55293113,South America
37,1.36135590076447,0.32529646158218395,Trinidad and Tobago,38,0.5199832916259771,2017,6.1680002212524405,0.00896481610834599,0.518630743026733,South America
40,1.21183,0.31844,Trinidad and Tobago,41,0.61483,2015,6.167999999999999,0.0114,0.55884,South America
123,0.9209999999999999,0.059000000000000004,Tunisia,124,0.815,2019,4.461,0.055,0.16699999999999998,Africa
106,0.88113,0.06431,Tunisia,107,0.73793,2015,4.739,0.06358,0.26268,Africa
127,0.874742687,0.055881143,Tunisia,128,0.781156719,2020,4.392199993,0.043899573,0.23586055600000003,Africa
101,1.00726580619812,0.0496933571994305,Tunisia,102,0.613212049007416,2017,4.80499982833862,0.0867231488227844,0.289680689573288,Africa
97,0.97724,0.03936,Tunisia,98,0.59577,2016,5.045,0.0817,0.23553000000000002,Africa
110,0.9,0.04,Tunisia,111,0.69,2018,4.592,0.063,0.271,Africa
78,1.183,0.083,Turkey,79,0.8079999999999999,2019,5.372999999999999,0.106,0.195,Asia
68,1.1982743740081798,0.0466930419206619,Turkey,69,0.6376056075096129,2017,5.5,0.0996715798974037,0.300740599632263,Asia
73,1.148,0.106,Turkey,74,0.6859999999999999,2018,5.483,0.109,0.324,Asia
77,1.1649200000000002,0.04707,Turkey,78,0.64718,2016,5.388999999999999,0.12347999999999999,0.23889000000000002,Asia
75,1.06098,0.12253,Turkey,76,0.73172,2015,5.332000000000001,0.15746,0.22815,Asia
92,1.127169251,0.08588556900000001,Turkey,93,0.781335294,2020,5.131800175,0.120983243,0.25440076,Asia
69,0.95847,0.16979,Turkmenistan,70,0.53886,2015,5.547999999999999,0.30844,0.4761,Asia
67,1.016,0.19899999999999998,Turkmenistan,68,0.517,2018,5.636,0.037000000000000005,0.41700000000000004,Asia
58,1.1307767629623402,0.24992498755454998,Turkmenistan,59,0.437726080417633,2017,5.82200002670288,0.25927034020423895,0.41827192902565,Asia
86,1.052,0.244,Turkmenistan,87,0.657,2019,5.247000000000001,0.027999999999999997,0.39399999999999996,Asia
94,1.008963585,0.323129326,Turkmenistan,95,0.6124480370000001,2020,5.119100093999999,0.03350389,0.515236676,Asia
64,1.08017,0.22566999999999998,Turkmenistan,65,0.44006000000000006,2016,5.6579999999999995,0.28467,0.37408,Asia
125,0.31233742800000003,0.264807373,Uganda,126,0.378311664,2020,4.43200016,0.063818842,0.401682556,Africa
145,0.34719,0.27102,Uganda,145,0.19625,2016,3.739,0.06442,0.43653000000000003,Africa
140,0.21101999999999999,0.29066,Uganda,141,0.33860999999999997,2015,3.931,0.07267,0.45726999999999995,Africa
134,0.322,0.259,Uganda,135,0.237,2018,4.1610000000000005,0.061,0.45,Africa
135,0.332,0.252,Uganda,136,0.44299999999999995,2019,4.189,0.06,0.35600000000000004,Africa
132,0.381430715322495,0.32576605677604703,Uganda,133,0.21763260662555703,2017,4.08099985122681,0.057069718837738,0.443185955286026,Africa
110,0.79907,0.15275,Ukraine,111,0.6739,2015,4.681,0.02961,0.25123,Europe
131,0.89465194940567,0.270061463117599,Ukraine,132,0.575903952121735,2017,4.09600019454956,0.0230294708162546,0.12297477573156401,Europe
122,0.780434608,0.17855131600000002,Ukraine,123,0.6986743809999999,2020,4.56069994,0.00965116,0.319423705,Europe
137,0.7929999999999999,0.187,Ukraine,138,0.609,2018,4.103,0.011000000000000001,0.163,Europe
132,0.82,0.187,Ukraine,133,0.7390000000000001,2019,4.332,0.01,0.17800000000000002,Europe
122,0.87287,0.20363,Ukraine,123,0.58628,2016,4.324,0.01829,0.12859,Europe
19,2.096,0.18600000000000003,United Arab Emirates,20,0.67,2018,6.774,,0.284,Asia
20,1.4310864209999998,0.28065598,United Arab Emirates,21,0.787814438,2020,6.790800095,0.220213518,0.652936101,Asia
20,1.6263433694839498,0.3609419465065,United Arab Emirates,21,0.726798236370087,2017,6.6479997634887695,0.324489563703537,0.60834527015686,Asia
19,1.42727,0.26428,United Arab Emirates,20,0.80925,2015,6.901,0.38583,0.64157,Asia
27,1.57352,0.26591,United Arab Emirates,28,0.72993,2016,6.5729999999999995,0.35561,0.56215,Asia
20,1.5030000000000001,0.262,United Arab Emirates,21,0.825,2019,6.825,0.182,0.598,Asia
22,1.40283,0.50156,United Kingdom,23,0.80991,2016,6.725,0.27399,0.50036,Europe
10,1.244,0.262,United Kingdom,11,0.888,2018,7.19,0.08199999999999999,0.46399999999999997,Europe
14,1.3330000000000002,0.348,United Kingdom,15,0.996,2019,7.053999999999999,0.278,0.45,Europe
18,1.44163393974304,0.492774158716202,United Kingdom,19,0.805335938930511,2017,6.71400022506714,0.265428066253662,0.508190035820007,Europe
12,1.273061037,0.37343344100000003,United Kingdom,13,0.97570008,2020,7.164500237,0.322601646,0.525168657,Europe
20,1.26637,0.51912,United Kingdom,21,0.90943,2015,6.867000000000001,0.32066999999999996,0.59625,Europe
17,1.3980000000000001,0.29100000000000004,United States,18,0.8190000000000001,2018,6.886,0.133,0.547,North America
17,1.37398684,0.298143059,United States,18,0.831618011,2020,6.939599991000001,0.152284741,0.534608245,North America
13,1.54625928401947,0.392578780651093,United States,14,0.7742866277694699,2017,6.993000030517581,0.135638788342476,0.505740523338318,North America
14,1.3945100000000001,0.40105,United States,15,0.86179,2015,7.119,0.1589,0.54604,North America
18,1.433,0.28,United States,19,0.8740000000000001,2019,6.892,0.128,0.45399999999999996,North America
12,1.50796,0.41076999999999997,United States,13,0.779,2016,7.104,0.14868,0.48163,North America
30,1.093,0.13,Uruguay,31,0.7709999999999999,2018,6.379,0.155,0.625,South America
31,1.06166,0.2324,Uruguay,32,0.8116,2015,6.485,0.24558000000000002,0.6036199999999999,South America
32,1.124,0.127,Uruguay,33,0.8909999999999999,2019,6.292999999999999,0.15,0.523,South America
28,1.18157,0.18056,Uruguay,29,0.72183,2016,6.545,0.21394000000000002,0.54388,South America
25,1.071000457,0.132143691,Uruguay,26,0.856928885,2020,6.440100192999999,0.19342507399999997,0.59426707,South America
27,1.2175596952438401,0.175096929073334,Uruguay,28,0.719216823577881,2017,6.4539999961853,0.17806187272071802,0.5793922543525699,South America
37,0.6966529490000001,0.36331102299999996,Uzbekistan,38,0.716703713,2020,6.257599831,0.280260265,0.6932703259999999,Asia
46,0.786441087722778,0.41598364710807795,Uzbekistan,47,0.498272627592087,2017,5.97100019454956,0.246528223156929,0.6582486629486078,Asia
43,0.7190000000000001,0.32799999999999996,Uzbekistan,44,0.605,2018,6.096,0.259,0.7240000000000001,Asia
40,0.745,0.322,Uzbekistan,41,0.7559999999999999,2019,6.1739999999999995,0.24,0.631,Asia
48,0.7359100000000001,0.34326,Uzbekistan,49,0.50163,2016,5.987,0.28333,0.60848,Asia
43,0.63244,0.22837,Uzbekistan,44,0.59772,2015,6.002999999999999,0.30826,0.6582100000000001,Asia
107,0.96,0.064,Venezuela,108,0.805,2019,4.707,0.047,0.154,South America
22,1.04424,0.058410000000000004,Venezuela,23,0.7205199999999999,2015,6.81,0.11069000000000001,0.42908,South America
81,1.12843120098114,0.0650196298956871,Venezuela,82,0.617144227027893,2017,5.25,0.0644911229610443,0.15399712324142498,South America
43,1.1336700000000002,0.0425,Venezuela,44,0.6190399999999999,2016,6.084,0.08304,0.19847,South America
101,0.996,0.055999999999999994,Venezuela,102,0.657,2018,4.806,0.052000000000000005,0.133,South America
98,0.7702386379999999,0.08717915400000001,Venezuela,99,0.76702553,2020,5.053199768,0.06362477700000001,0.271717221,South America
74,0.63216,0.1686,Vietnam,75,0.7467600000000001,2015,5.36,0.10440999999999999,0.59444,Asia
82,0.718092382,0.136488721,Vietnam,83,0.819133997,2020,5.353499889,0.089848459,0.650835574,Asia
93,0.7885475754737851,0.23496805131435397,Vietnam,94,0.6521689891815191,2017,5.07399988174438,0.0876332372426987,0.571055591106415,Asia
95,0.74037,0.25075,Vietnam,96,0.66157,2016,5.061,0.11556,0.5595399999999999,Asia
93,0.741,0.147,Vietnam,94,0.851,2019,5.175,0.073,0.5429999999999999,Asia
94,0.715,0.177,Vietnam,95,0.7020000000000001,2018,5.103,0.079,0.618,Asia
135,0.5464899999999999,0.09131,Yemen,136,0.40064,2015,4.077,0.07854,0.35570999999999997,Asia
146,0.57939,0.09821,Yemen,147,0.31048000000000003,2016,3.7239999999999998,0.05892000000000001,0.2287,Asia
151,0.442,0.083,Yemen,152,0.34299999999999997,2018,3.355,0.064,0.244,Asia
145,0.392701775,0.09468901199999999,Yemen,146,0.41500017,2020,3.5274000169999997,0.08735212699999999,0.243721485,Asia
145,0.5916834473609921,0.104125209152699,Yemen,146,0.310080915689468,2017,3.59299993515015,0.0567674227058887,0.24946372210979503,Asia
150,0.287,0.10800000000000001,Yemen,151,0.46299999999999997,2019,3.38,0.077,0.14300000000000002,Asia
84,0.47038,0.19591,Zambia,85,0.29924,2015,5.129,0.12468,0.48827,Africa
140,0.536833763,0.250620902,Zambia,141,0.36359334,2020,3.759399891,0.086705238,0.49131754,Africa
124,0.562,0.221,Zambia,125,0.295,2018,4.377,0.08199999999999999,0.503,Africa
105,0.61202,0.17865999999999999,Zambia,106,0.23573000000000002,2016,4.795,0.11479,0.42662,Africa
115,0.6364067792892459,0.249580144882202,Zambia,116,0.25783589482307395,2017,4.513999938964839,0.0782135501503944,0.461603492498398,Africa
137,0.578,0.247,Zambia,138,0.426,2019,4.107,0.087,0.431,Africa
143,0.35700000000000004,0.132,Zimbabwe,144,0.248,2018,3.6919999999999997,0.099,0.406,Africa
114,0.271,0.18987,Zimbabwe,115,0.33475,2015,4.61,0.08079,0.25861,Africa
137,0.37584653496742204,0.189143493771553,Zimbabwe,138,0.19676375389099102,2017,3.875,0.0953753814101219,0.336384207010269,Africa
145,0.366,0.151,Zimbabwe,146,0.433,2019,3.6630000000000003,0.08900000000000001,0.361,Africa
130,0.35041,0.18503,Zimbabwe,131,0.1595,2016,4.1930000000000005,0.08582000000000001,0.25429,Africa
150,0.425564021,0.151349187,Zimbabwe,151,0.375037611,2020,3.2992000580000003,0.080928579,0.37740472,Africa
